1748441761157958477	-3.3607740615667474	-1.5715220461251866	1.6397309318000923	0.19999996707604328	0.1999996440486913
1748441761211152379	-3.361512730928345	-1.5615494084940023	1.649730914002527	0.1999999670760122	0.19999964404864373
1748441761288242354	-3.362351087893648	-1.5515846560461277	1.659730896204974	0.19999996707600776	0.1999996440488339
1748441761343793404	-3.3632890486279567	-1.5416287852449577	1.669730878407412	0.19999996707601442	0.1999996440488577
1748441761429224484	-3.364326519336313	-1.5316827916657283	1.6797308606098476	0.19999996707604772	0.1999996440487388
1748441761515464507	-3.3654633962728804	-1.5217476698959778	1.6897308428122795	0.19999996707603884	0.19999964404869128
1748441761591971439	-3.366699565751317	-1.511824413436059	1.6997308250147105	0.1999999670760122	0.1999996440486279
1748441761697205889	-3.3680349041561457	-1.5019140145998169	1.7097308072171673	0.1999999670760655	0.1999996440488656
1748441761738436741	-3.369469277955114	-1.4920174644153519	1.719730789419608	0.19999996707610324	0.19999964404896858
1748441761954352401	-3.3710025437125464	-1.4821357525259173	1.729730771622032	0.19999996707606327	0.19999964404863585
1748441762008909824	-3.372634548103692	-1.4722698670909449	1.7397307538244595	0.19999996707600554	0.19999964404849319
1748441762109993021	-3.374365127930052	-1.4624207946872447	1.749730736026895	0.19999996707600554	0.19999964404860412
1748441762159666845	-3.376194110135702	-1.4525895202103454	1.7597307182293331	0.1999999670760344	0.19999964404872297
1748441762293655105	-3.378121311824598	-1.4427770267759958	1.7697307004317766	0.19999996707608547	0.19999964404881015
1748441762369576966	-3.38014654027886	-1.432984295621882	1.779730682634228	0.19999996707608103	0.19999964404895276
1748441762443827338	-3.3822695929780546	-1.4232123060094646	1.7897306648366706	0.19999996707604328	0.1999996440489448
1748441762497891057	-3.384490257619435	-1.4134620351260858	1.7997306470391132	0.19999996707605883	0.19999964404885767
1748441762688961634	-3.386808312139178	-1.4037344579872368	1.8097306292415531	0.1999999670760788	0.1999996440488339
1748441762729345382	-3.3892235247345894	-1.394030547339062	1.8197306114440073	0.1999999670760788	0.199999644048929
1748441762844625582	-3.3917356538872805	-1.3843512735610901	1.8297305936464365	0.19999996707607215	0.199999644048826
1748441762903648885	-3.394344448387325	-1.3746976045691826	1.8397305758488889	0.19999996707604328	0.1999996440487864
1748441763059060421	-3.397049647358373	-1.365070505718765	1.8497305580513146	0.1999999670760122	0.19999964404875467
1748441763128419441	-3.399850980283748	-1.3554709397082638	1.8597305402537545	0.19999996707605439	0.19999964404868337
1748441763170537974	-3.402748167033488	-1.345899866482868	1.8697305224562015	0.19999996707608325	0.19999964404888143
1748441763213972875	-3.4057409178923628	-1.3363582431385177	1.8797305046586326	0.19999996707606327	0.19999964404877843
1748441763417493277	-3.408828933588845	-1.3268470238262016	1.8897304868610876	0.19999996707602996	0.1999996440488656
1748441763462351062	-3.41201190532504	-1.317367159656535	1.8997304690635373	0.19999996707601442	0.199999644049032
1748441763593684734	-3.415289514807558	-1.3079195986046632	1.909730451265979	0.19999996707603218	0.19999964404888937
1748441763647936624	-3.4186614342793495	-1.298505285415454	1.9197304334684242	0.19999996707604328	0.19999964404884973
1748441763744375209	-3.4221273265524763	-1.2891251615090313	1.9297304156708632	0.1999999670760677	0.1999996440488418
1748441763816656651	-3.425686845041832	-1.279780164886634	1.939730397873313	0.19999996707603662	0.19999964404888937
1748441763987936159	-3.4293396337998048	-1.2704712300367997	1.9497303800757573	0.1999999670760566	0.19999964404892898
1748441764035036619	-3.4330853275518587	-1.2611992878419545	1.959730362278191	0.19999996707608325	0.19999964404877052
1748441764166336540	-3.4369235517330767	-1.2519652654852833	1.9697303444806424	0.1999999670760566	0.1999996440488339
1748441764290989325	-3.4408539225256027	-1.2427700863580446	1.9797303266830761	0.19999996707605439	0.199999644048826
1748441764336837814	-3.4448760468970336	-1.2336146699672137	1.989730308885517	0.1999999670760455	0.1999996440487309
1748441764432333988	-3.4489895226397147	-1.2244999318435406	1.9997302910879649	0.19999996707604772	0.1999996440488656
1748441764648420179	-3.453193938410962	-1.215426783450003	2.009730273290403	0.19999996707602552	0.19999964404884976
1748441764728803701	-3.457488873774202	-1.2063961320906416	2.0197302554928553	0.19999996707602552	0.19999964404891316
1748441764782731791	-3.4618738992410054	-1.1974088808198553	2.029730237695304	0.19999996707604772	0.19999964404899237
1748441764849803535	-3.4663485763140396	-1.1884659283520853	2.0397302198977334	0.19999996707604772	0.19999964404877052
1748441765037954562	-3.4709124575309187	-1.1795681689719426	2.049730202100175	0.19999996707601442	0.19999964404869922
1748441765200128865	-3.4755650865089502	-1.1707164924447793	2.0597301843026097	0.1999999670760233	0.19999964404874673
1748441765242092749	-3.480305997990769	-1.1619117839277229	2.0697301665050567	0.19999996707607437	0.19999964404881804
1748441765302939721	-3.4851347178908636	-1.1531549238811565	2.0797301487074895	0.1999999670760677	0.19999964404881015
1748441765503206818	-3.4900507633429876	-1.1444467879806697	2.0897301309099285	0.1999999670760444	0.19999964404875073
1748441765592335351	-3.4950536427484415	-1.1357882470294953	2.099730113112374	0.19999996707600998	0.1999996440488418
1748441765628736214	-3.5001428558252385	-1.1271801668714263	2.109730095314818	0.19999996707604994	0.19999964404888934
1748441765716965018	-3.5053178936581197	-1.1186234083042477	2.119730077517251	0.19999996707607548	0.1999996440487824
1748441765891337151	-3.510578238749456	-1.11011882699364	2.1297300597196918	0.19999996707600887	0.19999964404873488
1748441765930482603	-3.5159233650709965	-1.1016672733876147	2.1397300419221326	0.1999999670760011	0.19999964404879428
1748441766043324125	-3.5213527381164655	-1.0932695926314835	2.1497300241245787	0.19999996707605106	0.1999996440488537
1748441766113959848	-3.5268658149550145	-1.0849266244833369	2.1597300063270213	0.19999996707605994	0.1999996440488854
1748441766343182580	-3.5324620442855132	-1.0766392032300696	2.169729988529455	0.19999996707602552	0.19999964404878634
1748441766415432829	-3.5381408664916902	-1.0684081576039441	2.1797299707318905	0.1999999670760022	0.19999964404869525
1748441766517457118	-3.543901713698075	-1.0602343106997387	2.1897299529343393	0.19999996707599	0.1999996440488022
1748441766603197064	-3.5497440098268007	-1.0521184798924184	2.1997299351367774	0.19999996707602885	0.1999996440488537
1748441766857498329	-3.555667170655198	-1.0440614767554186	2.209729917339212	0.19999996707603884	0.19999964404872297
