1748361375771750052	1.1664448897766927e-13	-5.449265454248379e-24	-7.060441631445718e-12	-1.9536606400550098e-16	3.3638058286881027e-18
1748361375851109675	1.1663268794174375e-13	-5.449182133723881e-24	-7.060441501216312e-12	-2.2376076463477493e-16	2.4115010695807737e-18
1748361375942229047	1.1661958798889012e-13	-5.449089642273586e-24	-7.060441392619007e-12	-2.4900988779145344e-16	2.3882671034752152e-18
1748361375986656274	1.1660528204195652e-13	-5.44898863597498e-24	-7.060441265604837e-12	-2.7405899787226202e-16	2.3561147505021553e-18
1748361376073268833	1.165899562644801e-13	-5.4488804292230946e-24	-7.060441291695103e-12	-2.963172441003315e-16	1.0092390441348955e-18
1748361376188462204	1.1657342002044636e-13	-5.4487636760433795e-24	-7.060441208364308e-12	-3.1862021510160726e-16	5.724052886454719e-19
1748361376276828528	1.165558911055247e-13	-5.4486399141707726e-24	-7.060441126610681e-12	-3.406515895539144e-16	1.650844217300121e-18
1748361376372780780	1.1653717293607917e-13	-5.448507755639466e-24	-7.060440923004496e-12	-3.6247084367190257e-16	2.8535981225944776e-18
1748361376492730542	1.1651774831811574e-13	-5.4483706092732005e-24	-7.060440707103931e-12	-3.8142787408958505e-16	4.195067506578253e-18
1748361376573520928	1.1649718991898888e-13	-5.4482254579161204e-24	-7.060440573069012e-12	-3.998301709028868e-16	3.499354828655178e-18
1748361376684162122	1.1647584072718028e-13	-5.448074723217832e-24	-7.060440446761427e-12	-4.190759093546081e-16	2.603425031391894e-18
1748361376765719801	1.1645362091187535e-13	-5.447917841537202e-24	-7.0604403510552296e-12	-4.356900711353134e-16	2.220137828918848e-18
1748361376854826408	1.164307115872435e-13	-5.447756091617188e-24	-7.060440278834559e-12	-4.512913993677769e-16	1.6792686858308229e-18
1748361376951332772	1.164070751084019e-13	-5.447589207671736e-24	-7.060440109461669e-12	-4.654580347345623e-16	2.4159356256710326e-18
1748361377051857982	1.1638279253617783e-13	-5.447417762027186e-24	-7.060439918902297e-12	-4.791905106566704e-16	3.599322626152787e-18
1748361377163171537	1.1635781594337605e-13	-5.4472414162948635e-24	-7.0604398678890495e-12	-4.925916502583725e-16	2.415726197442343e-18
1748361377240444748	1.1633223736421884e-13	-5.4470608202760746e-24	-7.060439729612238e-12	-5.055517195899708e-16	1.8929005900948182e-18
1748361377286447821	1.1630606995160393e-13	-5.4468760668368944e-24	-7.060439658950662e-12	-5.174599177212873e-16	2.0893838656235355e-18
1748361377378633611	1.1627938894478891e-13	-5.4466876872009004e-24	-7.060439453327703e-12	-5.28484194299237e-16	2.7628453401034406e-18
1748361377482075280	1.1625222183389543e-13	-5.4464958754596894e-24	-7.0604394395736075e-12	-5.384811770849655e-16	2.1937705317306253e-18
1748361377574604693	1.1622448409363293e-13	-5.446300034823945e-24	-7.060439453035889e-12	-5.490485115598659e-16	2.918145253082792e-21
1748361377665753692	1.1619625144605843e-13	-5.446100699927795e-24	-7.0604392930751324e-12	-5.597038783699697e-16	1.4649847602883438e-18
1748361377743546595	1.1616747659755946e-13	-5.445897536861327e-24	-7.0604390631422e-12	-5.700749607346789e-16	3.898936877549506e-18
1748361377797270149	1.161382264753135e-13	-5.445691018157079e-24	-7.060438949372151e-12	-5.802497074492056e-16	3.437029800634775e-18
1748361377873028470	1.1610870201277666e-13	-5.445482562492374e-24	-7.060438957073041e-12	-5.877458478279891e-16	1.0606915814866924e-18
1748361377977439969	1.1607865998288382e-13	-5.4452704525749984e-24	-7.060438878177786e-12	-5.956649242968778e-16	7.119436502838994e-19
1748361378076052838	1.16048225910796e-13	-5.4450555746703016e-24	-7.060438817315344e-12	-6.047610198064796e-16	1.397576988495788e-18
1748361378170864465	1.160174948285687e-13	-5.444838599745814e-24	-7.060438776536929e-12	-6.116515431511515e-16	1.0164085903569972e-18
1748361378265804056	1.159864400511643e-13	-5.444619339394405e-24	-7.060438643857227e-12	-6.178585963170187e-16	1.7345811721450615e-18
1748361378344266365	1.1595510938272225e-13	-5.4443981311348054e-24	-7.0604384630040415e-12	-6.238544584645785e-16	3.135328862084247e-18
1748361378439160180	1.159234974023782e-13	-5.444174936692267e-24	-7.060438476580041e-12	-6.294264878610765e-16	1.6727718565439783e-18
1748361378485613898	1.1589149029930326e-13	-5.443948952512745e-24	-7.060438314235316e-12	-6.361908341898647e-16	1.4876872544337188e-18
1748361378580929932	1.1585915166575635e-13	-5.443720627584826e-24	-7.0604383539111874e-12	-6.434573662185023e-16	1.2266885332366224e-18
1748361378663055704	1.1582638883621744e-13	-5.443489307648919e-24	-7.060438194536577e-12	-6.510146308582344e-16	1.1969873833637056e-18
1748361378739695138	1.1579371303995585e-13	-5.4432586022120826e-24	-7.060438085668888e-12	-6.543862580049817e-16	2.682422997900163e-18
1748361378779404071	1.1576058281408104e-13	-5.443024688308437e-24	-7.060437893536998e-12	-6.580602213640031e-16	3.009995798927868e-18
1748361378871115069	1.1572719914169424e-13	-5.44278898496372e-24	-7.060437868595075e-12	-6.651389826160897e-16	2.170738124892338e-18
1748361378979347783	1.1569362250657285e-13	-5.442551919219551e-24	-7.0604377791864355e-12	-6.69603075081901e-16	1.1435056195708814e-18
1748361379055142321	1.1565979328046475e-13	-5.442313070073371e-24	-7.060437767351609e-12	-6.740586122949021e-16	1.012434656750113e-18
1748361379159206657	1.1562576467190665e-13	-5.442072813203163e-24	-7.0604375937967876e-12	-6.785783466620285e-16	1.853896483086061e-18
1748361379239883938	1.1559159639168714e-13	-5.441831570194261e-24	-7.060437568350957e-12	-6.819688877761385e-16	1.99000652847272e-18
1748361379288082411	1.1555721331508993e-13	-5.441588810629641e-24	-7.060437461218706e-12	-6.855135681671477e-16	1.3257808150982202e-18
1748361379377439701	1.1552275036634697e-13	-5.4413454871374694e-24	-7.0604373225716334e-12	-6.884602534016811e-16	2.457793232829491e-18
1748361379480977888	1.1548804409732157e-13	-5.441100445700867e-24	-7.060437263271981e-12	-6.91692177683579e-16	1.9794672508489772e-18
1748361379574206608	1.154532538347196e-13	-5.440854811234365e-24	-7.0604372386643134e-12	-6.949653162738285e-16	8.390732074207201e-19
1748361379688160504	1.1541824637575432e-13	-5.440607643268698e-24	-7.060437150495881e-12	-6.979772156725687e-16	1.1277610167622522e-18
1748361379772802324	1.1538314390337724e-13	-5.440359804472222e-24	-7.0604369320877225e-12	-7.010993134235479e-16	3.0657659100258943e-18
1748361379879896177	1.1534791986419887e-13	-5.440111107367556e-24	-7.060436830485178e-12	-7.032651155544392e-16	3.200107024415104e-18
1748361379972154880	1.153125846075549e-13	-5.439861625019542e-24	-7.060436863772254e-12	-7.055929582233487e-16	6.8315468742489e-19
1748361380071910189	1.152771362980206e-13	-5.439611344471316e-24	-7.060436666084421e-12	-7.07835661782806e-16	1.644007574264512e-18
1748361380152336675	1.1524155664942334e-13	-5.43936013661639e-24	-7.060436626352242e-12	-7.102795813156506e-16	2.3742001171227295e-18
1748361380242885618	1.1520578439081898e-13	-5.439107568853013e-24	-7.060436467250551e-12	-7.13519072016117e-16	1.988338690570282e-18
1748361380287314101	1.1517001496356117e-13	-5.4388550210859236e-24	-7.060436341196125e-12	-7.154168586216429e-16	2.851561164106194e-18
1748361380365621162	1.151339699682341e-13	-5.438600527692018e-24	-7.060436312685194e-12	-7.181442258489353e-16	1.5456535696046477e-18
1748361380469985404	1.1509788540696666e-13	-5.438345754946481e-24	-7.060436193587784e-12	-7.212955659451423e-16	1.4760834259496863e-18
1748361380575713901	1.1506176736846896e-13	-5.438090745841117e-24	-7.060436090404232e-12	-7.220259976512869e-16	2.222809629561051e-18
1748361380670290214	1.150254809699222e-13	-5.4378345480447766e-24	-7.0604360608326425e-12	-7.240443704445624e-16	1.3275514034776526e-18
1748361380756837596	1.1498910669868367e-13	-5.437577729827637e-24	-7.060436090103686e-12	-7.266066978528681e-16	3.005453253592401e-21
1748361380808090736	1.1495284490497078e-13	-5.437321705752037e-24	-7.060436030610807e-12	-7.263606495142298e-16	3.0221835879389146e-19
1748361380953514691	1.1491647809036602e-13	-5.43706494018472e-24	-7.060435952891435e-12	-7.262860831765474e-16	1.37212251965624e-18
1748361381041299281	1.1488010727802704e-13	-5.436808146395772e-24	-7.0604358807170424e-12	-7.273762694373287e-16	1.4989376426066758e-18
1748361381144132340	1.148435595269107e-13	-5.436550103343252e-24	-7.060435769230353e-12	-7.291856345531004e-16	1.8366108104787386e-18
1748361381243090449	1.1480699339767142e-13	-5.436291930538218e-24	-7.060435669837773e-12	-7.31138803556258e-16	2.108792687788314e-18
1748361381276480643	1.147704152437524e-13	-5.436033672836229e-24	-7.060435608682999e-12	-7.31442831583106e-16	1.605473544022447e-18
1748361381356308153	1.1473382575374616e-13	-5.4357753350995124e-24	-7.0604355439093605e-12	-7.31676439252559e-16	1.2592841422122691e-18
1748361381456599088	1.146971112816664e-13	-5.435516114936151e-24	-7.060435497000759e-12	-7.330396208598638e-16	1.1168224109645053e-18
1748361381558905189	1.146603304059529e-13	-5.435256425940164e-24	-7.0604353171289236e-12	-7.349534779327537e-16	2.2678043725747288e-18
1748361381654332719	1.1462348350455908e-13	-5.434996270777896e-24	-7.060435200119684e-12	-7.362777710733539e-16	2.9688107501724775e-18
1748361381741580644	1.1458667027434434e-13	-5.434736353354505e-24	-7.060435025658697e-12	-7.366013160854623e-16	2.914702272603463e-18
1748361381844877019	1.1454973275661941e-13	-5.434475558412628e-24	-7.060434890688377e-12	-7.375074793966091e-16	3.0943130752654662e-18
1748361381883846873	1.1451292503326207e-13	-5.434215679879228e-24	-7.060434845370175e-12	-7.374524108227391e-16	1.8028852200844795e-18
1748361381967795512	1.1447606250778358e-13	-5.433955414418839e-24	-7.0604348897194585e-12	-7.367024883583716e-16	9.68918478616304e-21
1748361382056415131	1.14439058699227e-13	-5.4336941514402874e-24	-7.060434813586935e-12	-7.38663340350768e-16	3.1783240313823924e-19
1748361382159063896	1.1440197071862657e-13	-5.433432294170072e-24	-7.060434816938734e-12	-7.409178915700752e-16	7.278072531189737e-19
1748361382249365966	1.1436482794365296e-13	-5.4331700500310696e-24	-7.06043461608667e-12	-7.423075557403149e-16	1.9750026529087575e-18
1748361382281444248	1.1432763841163505e-13	-5.432907475774297e-24	-7.060434466389672e-12	-7.433230699151579e-16	3.5054906224978554e-18
1748361382364230476	1.1429043879974688e-13	-5.4326448303533276e-24	-7.060434447836584e-12	-7.438914390608123e-16	1.6825008617338075e-18
1748361382551364675	1.1425318577858147e-13	-5.4323818078376155e-24	-7.0604344941413106e-12	-7.445263305358095e-16	-2.7751638461109586e-19
1748361382592023004	1.142158795764631e-13	-5.43211840984105e-24	-7.06043454505018e-12	-7.455922328377188e-16	-9.721359614677056e-19
1748361382675769956	1.141786278441285e-13	-5.431855396426027e-24	-7.0604344095740765e-12	-7.455793445297284e-16	8.456723332060159e-19
1748361382774000215	1.1414104581922012e-13	-5.431590051003245e-24	-7.060434399974091e-12	-7.48337572429822e-16	1.4507608775100493e-18
1748361382949776699	1.1410369588220343e-13	-5.431326344224873e-24	-7.060434274662297e-12	-7.493196192506857e-16	1.3491177910970838e-18
1748361383047403322	1.140662571676139e-13	-5.431062010644169e-24	-7.06043416276649e-12	-7.478865160621628e-16	2.372076009166126e-18
1748361383147327959	1.1402870820440658e-13	-5.430796898666655e-24	-7.060433961871093e-12	-7.498767779684844e-16	3.127912041676153e-18
1748361383252166456	1.1399139927818374e-13	-5.430533481459565e-24	-7.060433872095327e-12	-7.485788943016572e-16	2.9067116377285003e-18
1748361383288252523	1.139539624615783e-13	-5.4302691612933184e-24	-7.060433785329227e-12	-7.474574282827525e-16	1.7654186663422073e-18
1748361383365734663	1.1391649996417616e-13	-5.4300046598098206e-24	-7.0604337337164256e-12	-7.489931400758677e-16	1.3837890187972907e-18
1748361383481097048	1.1387898054826138e-13	-5.429739756461108e-24	-7.0604336843976564e-12	-7.498191331692733e-16	1.0093157016546563e-18
1748361383560542026	1.1384131286398592e-13	-5.429473806275955e-24	-7.060433594660379e-12	-7.51871001902323e-16	1.3905604690728626e-18
1748361383670505893	1.1380401007310022e-13	-5.4292104323976666e-24	-7.060433641343379e-12	-7.497047516115997e-16	4.3054278025099063e-19
1748361383753026455	1.1376662482075879e-13	-5.4289464763048304e-24	-7.06043360535126e-12	-7.468804322713687e-16	-1.0690881236215347e-19
1748361383871822623	1.137291304334082e-13	-5.428681749673144e-24	-7.060433515154957e-12	-7.48796396920084e-16	1.2618842214506198e-18
1748361383963395488	1.136916211833279e-13	-5.428416918106645e-24	-7.060433477169544e-12	-7.500363743089615e-16	1.281817158240775e-18
1748361384050947213	1.1365424096712133e-13	-5.4281529975791314e-24	-7.060433322158905e-12	-7.488946628688696e-16	1.9299605087703396e-18
1748361384140304540	1.1361679437435803e-13	-5.427888608409257e-24	-7.0604332812439316e-12	-7.482680896986151e-16	1.9592561188898167e-18
1748361384177089825	1.1357941741203301e-13	-5.4276247108605685e-24	-7.060433247459545e-12	-7.482355508831461e-16	7.469936041794498e-19
1748361384263737473	1.1354179888685801e-13	-5.4273591077768205e-24	-7.060433085891079e-12	-7.499548750001919e-16	1.9535285166117532e-18
1748361384375456595	1.1350422808684325e-13	-5.427093841657065e-24	-7.060433091077768e-12	-7.51893251897578e-16	1.5638177483415616e-18
1748361384466775351	1.1346679083427708e-13	-5.4268295184403435e-24	-7.0604330293253676e-12	-7.500805258092487e-16	5.656570993657437e-19
1748361384514855066	1.1342922000932715e-13	-5.426564252148635e-24	-7.060432952533309e-12	-7.500807751609864e-16	1.3854445704550215e-18
1748361384582099083	1.1339168877004611e-13	-5.426299265353219e-24	-7.060432768077387e-12	-7.510206423096988e-16	2.6124797847666285e-18
1748361384740319395	1.1335419148363691e-13	-5.426034518283924e-24	-7.060432778757808e-12	-7.502852569024011e-16	1.7377549937901945e-18
1748361384777274503	1.13316696887564e-13	-5.425769790210799e-24	-7.060432664565363e-12	-7.49918824821198e-16	1.0351202239812258e-18
1748361384943956654	1.1327920145213903e-13	-5.4255050562161674e-24	-7.060432545863177e-12	-7.499003149788204e-16	2.3289463036869382e-18
1748361385045709007	1.1324170909142761e-13	-5.425240343933236e-24	-7.060432491914058e-12	-7.498779613638457e-16	1.7265130582653553e-18
1748361385139780653	1.1320409368223067e-13	-5.424974762874954e-24	-7.0604325609291985e-12	-7.510776990836607e-16	-1.5066021623552706e-19
1748361385189795649	1.1316638978116172e-13	-5.4247085570263586e-24	-7.060432458058071e-12	-7.531931026588708e-16	3.385598744394693e-19
1748361385255243917	1.1312873415022712e-13	-5.424442691988993e-24	-7.060432342830611e-12	-7.535953200354793e-16	2.180985890643134e-18
1748361385368541202	1.130911602785236e-13	-5.424177404210979e-24	-7.060432318951365e-12	-7.522950263811686e-16	1.3910670803032868e-18
1748361385483897289	1.1305361458948496e-13	-5.423912315419796e-24	-7.060432008684105e-12	-7.511956074215995e-16	3.3414650761757397e-18
1748361385567590091	1.1301586005785172e-13	-5.42364575211678e-24	-7.060431952149002e-12	-7.530022067188409e-16	3.668023631489371e-18
1748361385672844065	1.1297823723475753e-13	-5.42338011873323e-24	-7.0604319776174e-12	-7.537735472742779e-16	3.106670580191666e-19
1748361385750380437	1.1294062608899951e-13	-5.4231145677996754e-24	-7.0604318655581064e-12	-7.523396885221006e-16	8.659089600236947e-19
1748361385849543148	1.1290303557197183e-13	-5.422849162519387e-24	-7.060431650661274e-12	-7.520166278569566e-16	3.2695612594213215e-18
1748361385942228107	1.1286546263894404e-13	-5.422583881395625e-24	-7.060431593278622e-12	-7.516345005547545e-16	2.72279484137613e-18
1748361386040297289	1.1282777981714644e-13	-5.4223178244128384e-24	-7.060431454263331e-12	-7.525575482539465e-16	1.9639794197457093e-18
1748361386139765993	1.1279018541325422e-13	-5.4220523917030765e-24	-7.060431378141725e-12	-7.527722568981983e-16	2.1513689718050444e-18
1748361386240018034	1.1275257452965894e-13	-5.421786842641959e-24	-7.060431296299215e-12	-7.520528748750479e-16	1.5796411776785476e-18
1748361386340396588	1.1271510479753077e-13	-5.421522290174572e-24	-7.060431184499101e-12	-7.508061572344335e-16	1.9364262585419818e-18
1748361386379141380	1.1267745507864624e-13	-5.4212564669268915e-24	-7.06043104540502e-12	-7.511945101269351e-16	2.5089419576516175e-18
1748361386461580308	1.1263972454187892e-13	-5.420990073073693e-24	-7.060430995751328e-12	-7.5380255651855495e-16	1.8874777227155294e-18
1748361386581353554	1.1260209390299241e-13	-5.420724384546216e-24	-7.060430922916334e-12	-7.536117565383424e-16	1.2248868581359783e-18
1748361386657704247	1.1256446744826433e-13	-5.4204587255647045e-24	-7.060430748208961e-12	-7.525709361459074e-16	2.475423669713504e-18
1748361386740035188	1.1252670214111202e-13	-5.420192086230444e-24	-7.060430678158806e-12	-7.539176188038674e-16	2.4475752783363796e-18
1748361386783665231	1.1248913598257389e-13	-5.4199268529734065e-24	-7.060430612647646e-12	-7.533146569044116e-16	1.35561314315216e-18
1748361386861543804	1.1245149800469824e-13	-5.419661112644361e-24	-7.0604305155620186e-12	-7.520413641378169e-16	1.6259678649145908e-18
1748361386967394573	1.1241376188270907e-13	-5.41939467937892e-24	-7.060430449840365e-12	-7.53740998648156e-16	1.6280728048882495e-18
1748361387039621573	1.123761892464202e-13	-5.419129400392456e-24	-7.060430474900222e-12	-7.530875827803996e-16	4.066179668924732e-19
1748361387083184842	1.1233869132751873e-13	-5.418864648944671e-24	-7.060430372055295e-12	-7.507055519033612e-16	7.778507131320744e-19
1748361387243642116	1.1230106263098216e-13	-5.418598974153567e-24	-7.060430327752402e-12	-7.512661543804412e-16	1.4714782099571432e-18
1748361387347883089	1.1226348736548214e-13	-5.41833367661076e-24	-7.060430266411692e-12	-7.520396203659608e-16	1.056436029856705e-18
1748361387385644188	1.122259806662374e-13	-5.418068863177636e-24	-7.060430181103524e-12	-7.50819647447586e-16	1.4664887695846753e-18
1748361387475306726	1.1218839642135902e-13	-5.417803502242721e-24	-7.060430059080441e-12	-7.509094412311881e-16	2.073312506353772e-18
1748361387569504883	1.1215068330057819e-13	-5.417537231390679e-24	-7.06043004899564e-12	-7.529736565921156e-16	1.3210788368218508e-18
1748361387655566128	1.1211304725803274e-13	-5.417271504747929e-24	-7.060429917828332e-12	-7.534916332627548e-16	1.4125210830121908e-18
1748361387760196823	1.1207530813724546e-13	-5.417005050331117e-24	-7.060429824363577e-12	-7.537516333272052e-16	2.246320630668227e-18
1748361387856157467	1.1203758554486695e-13	-5.416738712620248e-24	-7.06042961866651e-12	-7.546171316578986e-16	2.991618221451512e-18
1748361387952511763	1.1199999560602944e-13	-5.416473311501755e-24	-7.0604296229536136e-12	-7.531253121602709e-16	2.0140996381626915e-18
1748361388069521856	1.1196227358676047e-13	-5.416206977841733e-24	-7.0604294988736645e-12	-7.531195810648423e-16	1.197928473678211e-18
1748361388242401428	1.1192459944318872e-13	-5.415940982207205e-24	-7.06042947405589e-12	-7.539616284071366e-16	1.4889772596858829e-18
